ID,Bin,TaxonRelativeAbundance,Kingdom,Phylum,Class,Order,Family,Genus
bcfcbe264ea5ad7eef20e6096bb8ed463e37aa4d,Bin166,3.40E-05,Bacteria,Bacteroidota,Kryptonia,Kryptoniales,BSV26,BSV26
cccc87188be48cf2e77ce8d7c8eb29e5280b62f8,Bin166,2.48E-05,Bacteria,Bacteroidota,Kryptonia,Kryptoniales,MSB-3C8,MSB-3C8
0375c33e5c25519d0de5b125bb5faa4ddad8f8d6,Bin167,4.85E-06,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Rhodothermaceae,Rubricoccus
2242868656ae7aa2205ea7036dee217009203be5,Bin167,1.54E-06,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Rhodothermaceae,Rubrivirga
b39a4647c096737f0844d64854725b57b168ff1d,Bin167,0.003117854,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Rhodothermaceae,Uncultured_Rhodothermaceae
f4b0789a9a968fb7dc12b9cda614425ea60a1385,Bin168,3.45E-05,Bacteria,Bacteroidota,Rhodothermia,Balneolales,Balneolaceae,B2706-C7
9306613f246b1e42570bcf8ca122618c7f5d6489,Bin168,0.000529383,Bacteria,Bacteroidota,Rhodothermia,Balneolales,Balneolaceae,Balneola
67920fd12c5f3af7194b73b562d5d36f703238e7,Bin169,8.94E-07,Bacteria,Bacteroidota,Rhodothermia,Balneolales,Balneolaceae,Uncultured_Balneolaceae
048d99cd4e0078ad7a43590a0e73b7b1f8d51be4,Bin169,5.02E-06,Bacteria,Bacteroidota,Rhodothermia,Balneolales,Balneolaceae,Balneolaceae
d4f20ded4edf2f86c1ad9a6e765f4538abf8fbb6,Bin170,2.82E-05,Bacteria,LCP-89,LCP-89,LCP-89,LCP-89,LCP-89
41e2daf79874a844b322345b907aadb1557ddba4,Bin170,3.65E-05,Bacteria,Fibrobacterota,Chitinivibrionia,uncultured,uncultured,Uncultured_Chitinivibrionia
14710a81f8c3102632f0099c1e5f89d46d8052b8,Bin171,8.16E-06,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,SM23-31
fb61c600d6ed357d8c7b95778d01ed5862d5df90,Bin171,6.27E-05,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichaceae
c81da0e704e6b564d986db9ba21789bc4741997e,Bin172,0.000230236,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calorithrix
c909b8d05fc2b13a62226f86e33e1e41ce1b9396,Bin172,4.31E-06,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Caldithrix
c2213ca5bcd62775d8ba90a52ca15d3e67f419a8,Bin172,3.48E-05,Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade)
99433aacf4a45b96990bdf412426577559f1c6ee,Bin179,0.003873939,Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B)
1a1ea374f12bc7d20285d7c1c3e774f116724e7c,Bin179,0.003922569,Bacteria,Desulfobacterota,Desulfuromonadia,Bradymonadales,Bradymonadales,Bradymonadales
d4353932c5437993f4f16f5aa7685c6457f50854,Bin173,0.011977587,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42
10ccb6fcf4b25d4d72a064851e896849c377c9ec,Bin173,3.00E-06,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Archangium
e862cc92f095b209c3cd47593dde78251ba2006c,Bin175,0.000504079,Bacteria,Myxococcota,Polyangia,Blfdi19,Blfdi19,Blfdi19
36105541c9e6fc85b447611fe57029e9f1926c14,Bin174,0.001257792,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,Uncultured_Nannocystaceae
6f0ed215571d7ba6e80b9699cc559d3a5695c679,Bin174,1.52E-06,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,Pseudenhygromyxa
bcf9e2fd8541a168e50049a305cfee8783feac85,Bin174,0.001328823,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,Nannocystis
017b946c00dc4c943759b36e5e8ebeca29413f30,Bin174,0.002748269,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium
c6d3a80418af7365048f76f9c273b54ad9e5d15e,Bin175,2.83E-05,Bacteria,Myxococcota,Polyangia,VHS-B4-70,VHS-B4-70,VHS-B4-70
a8c6f94bf708781514d508f6034c9bc9b356ae83,Bin175,0.000447404,Bacteria,Myxococcota,Polyangia,UASB-TL25,UASB-TL25,UASB-TL25
1036f204b9b64b3ad88460dccdce7dc2682c529f,Bin176,5.60E-05,Bacteria,Myxococcota,Polyangia,MidBa8,MidBa8,MidBa8
686d0eae48746388b84891eec5595f43ec5c8ce3,Bin176,0.013384422,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,Uncultured_Sandaracinaceae
a1bfacac5e73ee76eb2591ad9a4eee54483149d7,Bin176,0.000700406,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,Sandaracinus
3c90361ad371fcaf7e09a6055fa79459ebac10be,Bin178,0.0009782,Bacteria,Myxococcota,Polyangia,Polyangiales,Eel-36e1D6,Eel-36e1D6
464ab40522dd6305b46fc64fb05e4a7ba45cc385,Bin177,3.29E-06,Bacteria,Myxococcota,Polyangia,Polyangiales,Phaselicystidaceae,Phaselicystis
851ac61d7b99190034742dfeb9c17bb4d4f2c28c,Bin177,1.97E-05,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Pajaroellobacter
a9800856fcc66020e03879f1e625acca7ad7d725,Bin177,1.86E-06,Bacteria,Myxococcota,Polyangia,mle1-27,mle1-27,mle1-27
458a2525690204cfac5719baa34f6e2c967265e1,Bin178,1.80E-06,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Sorangium
d85d01176dfd4872ed284f67c5d9d38563657b2e,Bin178,6.02E-07,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium
663d78f67f92c863738897c06db01d9dbed76d44,Bin178,0.001032841,Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,BIrii41
34ad7086d30f861104eaf3c3cf53033c1ddb4ee5,Bin178,2.90E-05,Bacteria,Myxococcota,Polyangia,PS-B29,PS-B29,PS-B29
2981eaed541f0b8799826565ef1364d6e15b4e8b,Bin179,0.010078792,Bacteria,NB1-j,NB1-j,NB1-j,NB1-j,NB1-j
897c1c94c11d365da9806aa78caca36ba800d867,Bin179,0.000330427,Bacteria,Desulfobacterota,Desulfuromonadia,PB19,PB19,PB19
4288077212b0576df29967a4f166e2c83df9c409,Bin179,6.76E-05,Bacteria,Proteobacteria,Magnetococcia,Magnetococcales,Magnetococcaceae,Magnetococcus
b0f53baf98dbc3c43bf8dd63165769deadc7a59d,Bin179,0.00014184,Bacteria,Modulibacteria,Moduliflexia,Moduliflexales,Moduliflexaceae,Moduliflexaceae
a800a10a0695b8cf7736ea76841a6e3f9d454b64,Bin180,0.00055601,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20
4391828bc0e37e06ad4b4752c33e6963557e475a,Bin180,0.003250872,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio
1e8c014db4c4b764873d0df30da643025c5abf1f,Bin181,0.00217081,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Peredibacter
03ac0623ead3a8951bee8eff883c3efe6cf92e66,Bin181,0.000382292,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Halobacteriovorax
cdd44ee9870969e2f3cc7c73659352309d4a2bec,Bin181,0.000175362,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Uncultured_Bacteriovoracaceae
488b056eb500c2ff75954418792740426f4ec31f,Bin182,0.000108971,Bacteria,Bdellovibrionota,Oligoflexia,Silvanigrellales,Silvanigrellaceae,Uncultured_Silvanigrellaceae
fd6963bfce5525a52cf4633fd41a557d67b5ab0b,Bin182,1.52E-05,Bacteria,Bdellovibrionota,Oligoflexia,Silvanigrellales,Silvanigrellaceae,Silvanigrella
ddd127cb650f1760c072ee0376f2fea0b5e0fd69,Bin183,0.000403058,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexaceae,Pseudobacteriovorax
08549e6ce6eb6bbf02beb7ecfaa6c00354c8ca38,Bin183,0.001729883,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexaceae,Uncultured_Oligoflexaceae
05e7c33c46c4f0da8c2f13a3b4d60cb7f6f5dc11,Bin183,1.09E-06,Bacteria,Bdellovibrionota,Oligoflexia,uncultured,uncultured,Uncultured_Oligoflexia
d38ec07f4731985b20f9baa9a5556452c2023562,Bin184,2.86E-05,Bacteria,NKB15,NKB15,NKB15,NKB15,NKB15
88b17c17083536221ce8d1dce2e02edb91735b0d,Bin184,5.15E-06,Bacteria,Myxococcota,Polyangia,VHS-B3-70,VHS-B3-70,VHS-B3-70
b96dc1ba93b093f89a84b60be44687920b357a06,Bin184,0.000204811,Bacteria,Sva0485,Sva0485,Sva0485,Sva0485,Sva0485
892e09130b7addf9e6ffac077ea8b575e8fbe3f9,Bin185,8.98E-05,Bacteria,Desulfobacterota,Desulfomonilia,Desulfomonilales,Desulfomonilaceae,Desulfomonile
d03892f867fd10c480029f4c286b9a55108f4265,Bin185,5.61E-06,Bacteria,Desulfobacterota,Desulfobaccia,Desulfobaccales,Desulfobaccaceae,Desulfobacca
349fdf81a8b1b640e478958fadb722de4ad00d38,Bin185,0.000160879,Bacteria,Desulfobacterota,Desulfobacteria,Desulfatiglandales,Desulfatiglandaceae,Desulfatiglans
7616ea1a2f466bd45416919be81ea9826b9a7ad7,Bin185,4.07E-05,Bacteria,FW113,FW113,FW113,FW113,FW113
410a29ea55535668933d66c8fd70a6d7af47c95c,Bin185,6.93E-07,Bacteria,Rs-K70_termite_group,Rs-K70_termite_group,Rs-K70_termite_group,Rs-K70_termite_group,Rs-K70_termite_group
44b82aa11232f2b5279b5117e7ffe8cc89c48779,Bin188,2.20E-05,Bacteria,Deferrisomatota,Defferrisomatia,Defferrisomatales,Defferrisomataceae,Deferrisoma
b37c329c1ac325807b90cfff2965e7ff1b13e4ad,Bin188,8.94E-07,Bacteria,Bdellovibrionota,Oligoflexia,053A03-B-DI-P58,053A03-B-DI-P58,053A03-B-DI-P58
4eff9fdaece2af84ee02b99507122e2ed87138e7,Bin186,0.0001444,Bacteria,MBNT15,MBNT15,MBNT15,MBNT15,MBNT15
ab4c15f4c3d01431a6b884d01e0a058e846e2905,Bin186,0.000428899,Bacteria,Desulfobacterota,uncultured,uncultured,uncultured,Uncultured_Desulfobacterota
e82616f194f3a5a5bf3f5123c839a0332cf78634,Bin187,6.04E-06,Bacteria,Methylomirabilota,Methylomirabilia,Rokubacteriales,WX65,WX65
ea296f369c300c868afec7c5c7f82379ad6ec4e3,Bin187,1.12E-05,Bacteria,Methylomirabilota,Methylomirabilia,Rokubacteriales,Rokubacteriales,Rokubacteriales
097551c57b51914cece922cf0cb0da765974f4be,Bin187,0.000811241,Bacteria,WPS-2,WPS-2,WPS-2,WPS-2,WPS-2
3e1bd058d51eafced313dae76f02f6705ec6fdab,Bin188,5.60E-05,Bacteria,Nitrospirota,Thermodesulfovibrionia,uncultured,uncultured,Uncultured_Thermodesulfovibrionia
70d37cae1229641adc683658217c68c4fd2f0af2,Bin188,0.002176618,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
f0be5f5a241a9e70f76ada9237c2222ba8e9bcbe,Bin189,6.19E-06,Bacteria,Desulfobacterota,Desulfarculia,Desulfarculales,Desulfarculaceae,Desulfarculus
37ab84ec3be049904d8d173b0a752ccf53aeee64,Bin189,0.000449737,Bacteria,Desulfobacterota,Desulfarculia,Desulfarculales,Desulfarculaceae,Desulfocarbo
df48c4e8d2f7e8b6b6dd2f5af1675ce0b4c4c044,Bin190,6.50E-06,Bacteria,Desulfobacterota,Desulfuromonadia,Desulfuromonadales,Sva1033,Sva1033
3e80e8dd394fa390238806e193ac3e290ab39a77,Bin190,8.19E-06,Bacteria,Desulfobacterota,Desulfuromonadia,Desulfuromonadales,Geopsychrobacteraceae,Desulfuromusa
8ac120359f0164a4f29de5ac5425705d0d7348ec,Bin190,2.42E-06,Bacteria,Desulfobacterota,Desulfuromonadia,Desulfuromonadales,Geopsychrobacteraceae,Malonomonas
2353bd13a746cc59a739f29b22679e2ca5c8b39d,Bin190,9.88E-06,Bacteria,Desulfobacterota,Desulfuromonadia,Desulfuromonadales,Desulfuromonadaceae,Desulfuromonadaceae
01434eb96cc34655c415175fc02022ca02358a7f,Bin191,0.001412179,Bacteria,Entotheonellaeota,Entotheonellia,Entotheonellales,Entotheonellaceae,Entotheonellaceae
bff3d84251d365627797e34173f82aa849cf2854,Bin191,3.09E-05,Bacteria,Entotheonellaeota,Entotheonellia,Entotheonellales,Entotheonellaceae,Candidatus_Entotheonella
09a3bef8aa0a6b2243ff4ffc3ed45924d45a113c,Bin194,2.12E-06,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfocella
60cc3220804f88376eceebaeae11820a28e12461,Bin194,1.88E-05,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfolunaceae,Desulfofaba
a72de16f621e0554b6c8e89d96c38d577a419ef8,Bin192,0.000260213,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfosarcinaceae,Desulfosarcina
1f385c9988cfd2c2103189eb38f1ee9b4841c89b,Bin192,0.000224527,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfosarcinaceae,Desulfatitalea
ddfb25ff48a4697e14c83902545bfad106e5ddb8,Bin193,0.000101771,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfosarcinaceae,SEEP-SRB1
0c80fa3bda00ebfc2ee1095cc8124cfe11db2f5a,Bin193,6.06E-05,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfosarcinaceae,LCP-80
6d24754960daae169833cffdd6e0abbbc4f5f248,Bin193,0.00095521,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfosarcinaceae,Sva0081_sediment_group
228884ac2e0cc47948b283df48b413627d4d8a2d,Bin194,3.72E-06,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfosarcinaceae,Desulfatirhabdium
b8d793407e41db330f4c153be5db28e7ae633dc0,Bin194,3.81E-07,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfolunaceae,Uncultured_Desulfolunaceae
552c902cec85aefb2d720dbdba18c83c6e6dcac5,Bin194,0.000486832,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfosarcinaceae,Uncultured_Desulfosarcinaceae
b6b23de78462e72d385fc0ae33aeb021be0195b7,Bin194,7.55E-07,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobotulus
348351c04bc879caa40c975578600beed28a9d0c,Bin194,8.32E-07,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,uncultured,Uncultured_Desulfobacterales
12b9cfaf8582f117367bcf7ac759da5bf318943d,Bin195,0.000221042,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter
d387bdcee78f233d1b329fdbcc2dafbcf05c3b65,Bin195,7.48E-06,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfospira
050dce80a254f7ede1ab264383f923341fe46f7d,Bin195,1.52E-06,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacteraceae
3c92bf405ba7961c9821f65dd119f0ce34fbc134,Bin195,2.53E-05,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Uncultured_Desulfobacteraceae
9ce4d8ccabf0c8f4d0c1d292449802d3c723f06b,Bin196,1.44E-06,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfurivibrionaceae,MSBL7
470eb711bba1b62c1925421ef63ba8df4e2640f9,Bin196,2.60E-06,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,uncultured,Uncultured_Desulfobulbales
0672045c95c42e7aa2c64f022117fd78f40f898a,Bin197,5.74E-06,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,Candidatus_Electrothrix
4ae7780060af035551a016ec680b9b8331a718cc,Bin197,5.61E-05,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,Desulfobulbus
897feac3e87e7cecae769a8e8377e552d0eaa3e2,Bin198,2.68E-05,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfotalea
9aefc343edc1815aa8a5e0662f1caf93ef903584,Bin198,0.00011592,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulforhopalus
47b06629f5ae9c284d38e0f035532d3afb23370f,Bin198,0.001518753,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Uncultured_Desulfocapsaceae
d14480fd41325d0f7b002fc7736c3a9d09be64e2,Bin198,0.000463822,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila
b0ced226c8fd1edf14954a3cfcbd1de4d608e529,Bin196,2.65E-05,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,Uncultured_Desulfobulbaceae
6aad1abb5af7267cdb8e00bcdee1e9c569b850d9,Bin199,0.00068677,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Halodesulfovibrio
b0c7ac04a62b3eccebea3ecb5eb0bcc12392ee39,Bin199,3.40E-06,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Uncultured_Desulfovibrionaceae
0bb610b5983d9efd996b9e416af728434a9ea10e,Bin199,0.001313126,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio
4ee176d13811592f58f6aebaa0a799ebe305d9a5,Bin200,0.000398261,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobiaceae
8c3d0d09909540a3403d63f8f224a8875f0cde27,Bin200,7.55E-07,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,M2PB4-65_termite_group,M2PB4-65_termite_group
1c5b9ecd5cfada3444e8a01f69eaa04012b04f57,Bin201,8.23E-07,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,FFCH9454,FFCH9454
f7f59665e52d440de17c44713a482f61b21bbb49,Bin201,3.47E-06,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,AKYH767,AKYH767
c8944f43dff98b9f5e14ae6dec7adfbe118bc0af,Bin207,0.000105465,Bacteria,Bacteroidota,Bacteroidia,Bacteroidetes_VC2.1_Bac22,Bacteroidetes_VC2.1_Bac22,Bacteroidetes_VC2.1_Bac22
7cb21fac3064391bc48452a95b75a1931b1d71d6,Bin202,6.49E-05,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Uncultured_Marinifilaceae
6c48c53e2f246be9d302a762a355feb0d6621447,Bin202,0.000103434,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Carboxylicivirga
1a82e5612e94dd6e818ff460f2aff5664a82b5c0,Bin202,0.000179421,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Labilibacter
e994d3d1ead27975ad49b006898278d90d254792,Bin203,7.55E-07,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group
176d17968724d5b0188847a79adf5d90a5fa7a26,Bin203,3.33E-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella
64851ecd5b7efef0d00fe9e6b9abf77e7273e0b9,Bin204,7.62E-07,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides
0005c3924339e42e30eae2f36335f0d146d954a2,Bin204,7.14E-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae
4a893c466b8c67b5edb257faa84228dc006a7892,Bin204,7.94E-07,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas
a10034896222a0ba8b5b577378fed90894b89150,Bin205,1.87E-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7
459898393d0fd5536945da55fe0920fd8a6be241,Bin205,0.000166662,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
a9bcc30cbd40dd766b1ad764dce5a2f4f8e02218,Bin205,1.51E-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Uncultured_Paludibacteraceae
8c61aaeb750380ec59fc99f521c53505dad0b7ba,Bin206,2.74E-05,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,Uncultured_Prolixibacteraceae
9e2251a6dee36e2e97739f0e31f2511cd1af629b,Bin206,0.000411729,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,Draconibacterium
16c325b0d7ff3788b765065b9aca13e2fe91061b,Bin206,0.000301241,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,Roseimarinus
ec0dd2024e379fad2c044b68b91ebc635c63fa28,Bin206,0.000107878,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum
0c53fef39f698dd2c184805e22e7dacf48c1fab3,Bin207,0.00026573,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_BD2-2,Bacteroidetes_BD2-2
91f49ec1e7e2b86954cb6b0c29bbfb513242afca,Bin207,3.70E-05,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,SB-5,SB-5
0fca4007a9f4f496164c93c6d1d9cef4c6fc732a,Bin207,3.08E-06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Uncultured_Marinilabiliaceae
9057943fdce116f215ed055d9d41f5e6c6810abd,Bin208,2.95E-06,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Salinirepens
e9de341be6273f3be61fe2e717275ddd07df27ff,Bin208,6.10E-05,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola
01f2066845badc72f12be254f2c69de2db5f5ae2,Bin208,0.000347515,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix
d637601901b4b51a20e6964677214462efd0099b,Bin209,0.000137382,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Uncultured_Crocinitomicaceae
49d50bbb77485c858783916b179caadca31cee40,Bin209,5.27E-05,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS7_marine_group,NS7_marine_group
68f8b212ba8a231e83087f1b1e6c7845885d171e,Bin209,0.000212184,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,Vicingus
e97839e45a96f6fd720b760151db3a45ba12e56f,Bin209,0.000157477,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,Owenweeksia
c5743f5ed7893bb88a01a1174d3a3ddd5e6ffaa1,Bin209,0.000145286,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,Phaeocystidibacter
c1036006e1b52d7a69620775328c1823463961a2,Bin209,0.001631663,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,Uncultured_Cryomorphaceae
37cb180258153bfb178390afffcb76d3d053d5b7,Bin210,0.000653609,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group
ad6c0611fab1f0b446578d129625058f2bfddb5d,Bin210,0.000472955,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Schleiferiaceae,Schleiferia
31602864a6c214c3f3bf37e7ef24fb70c44f31ad,Bin210,3.14E-06,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriales,Flavobacteriales
a1655fb866e8cbf75ea7060827266cc4c710e85e,Bin211,2.09E-05,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group
170a3438827fc885cb23acedd7b2cdd1002723fd,Bin211,8.28E-06,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS4_marine_group
397c7d2514c2dfe1af2333e7b365644edf0d83fb,Bin212,1.19E-05,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Wenyingzhuangia
b913aaaf6887b2a5df74cac0728c32f04ca0af67,Bin212,0.000436078,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Ochrovirga
0e063ec8bef391086a2465d7c860e11370cf6ace,Bin213,1.74E-06,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aureivirga
e066cd4c8afd332bd27b8b196e4f827d63a53aab,Bin213,0.000579007,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Actibacter
eb61a932260dbb57970dc3ea9dd803189d979101,Bin214,0.00031252,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum
24b8ed042c5cf7b5e004e03c1071b0ffcf9ec925,Bin214,0.00041406,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aurantivirga
151085d3abc83953f332c2c060109d81adc454cd,Bin214,0.000980851,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Polaribacter
5e7722e8f92b6532d86b60b5d4166aa3429ed82e,Bin215,0.00034143,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Ascidiimonas
b414bfb2cf2ca1105b22206db992237bd0c7be74,Bin215,0.002605769,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Uncultured_Flavobacteriaceae
f699bc8bd326216d4a99043812674dde550cfb7a,Bin215,7.48E-07,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Spongiivirga
ec7b4bf38a096219f713f06e2d2b34eacc43246b,Bin216,9.48E-06,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS2b_marine_group
957c9ab60b1829f684ab78fa6e0a9bfb54b2fbd3,Bin216,0.000162994,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aquibacter
f27854b1963c47d2ba2e2a32cf1e8e4ffefaec74,Bin217,1.91E-05,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Psychroserpens
ff6c3fcbf5b8905697cb829606840640430eb35b,Bin217,0.000355186,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Seonamhaeicola
