"Bin","BinRA","TopTaxonID","TopTaxonRAinBin","TopTaxon.Kingdom","TopTaxon.Phylum","TopTaxon.Class","TopTaxon.Order","TopTaxon.Family","TopTaxon.Genus","Kingdom.maxNamed","Kingdom.maxNamed.Percent","Phylum.maxNamed","Phylum.maxNamed.Percent","Class.maxNamed","Class.maxNamed.Percent","Order.maxNamed","Order.maxNamed.Percent","Family.maxNamed","Family.maxNamed.Percent","Genus.maxNamed","Genus.maxNamed.Percent"
"Bin139",0.000214415838279485,"e8861915311d58deb9958458de1c9d828d84d8eb",0.966889378973899,"Bacteria","Firmicutes","Bacilli","Acholeplasmatales","Acholeplasmataceae","Acholeplasma","Bacteria",1,"Firmicutes",1,"Bacilli",1,"Acholeplasmatales",0.966889378973899,"Acholeplasmataceae",0.966889378973899,"Acholeplasma",0.966889378973899
"Bin140",6.74042370734506e-06,"921a19aa21ab56e97b3759d1b007f8a3feec6292",0.728040218388007,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella","Bacteria",1,"Firmicutes",1,"Bacilli",1,"Staphylococcales",0.728040218388007,"Gemellaceae",0.728040218388007,"Gemella",0.728040218388007
"Bin141",8.26852089085082e-05,"56f95314120aae44ffcd51b88ea5eb788904c0bf",0.858361371373199,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus","Bacteria",1,"Firmicutes",1,"Bacilli",1,"Paenibacillales",0.977615780837511,"Paenibacillaceae",0.977615780837511,"Paenibacillus",0.858361371373199
"Bin142",3.09325598695495e-05,"125215136ea20ae54aeb6699f03452de65c699f7",0.929314258467368,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacteria",1,"Firmicutes",1,"Bacilli",1,"Bacillales",1,"Bacillaceae",0.929314258467368,"Bacillus",0.929314258467368
"Bin143",3.92314036117294e-06,"8f69e2f091a39236d79c8411234bd3c03106c758",0.541101655288507,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Leuconostoc","Bacteria",1,"Firmicutes",1,"Bacilli",1,"Lactobacillales",1,"Lactobacillaceae",1,"Leuconostoc",0.541101655288507
"Bin144",1.3576695065161e-05,"0e52afab1d6a87b0c01a740162d6d4e7a0d0d234",0.799596317708262,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Bacteria",1,"Firmicutes",1,"Bacilli",1,"Lactobacillales",0.930974078682199,"Streptococcaceae",0.799596317708262,"Streptococcus",0.799596317708262
"Bin145",2.93742665821478e-06,"15676b55e40da204df86eb87a27aa192b085b9fd",0.729821122262715,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family_XI","Peptoniphilus","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Peptostreptococcales-Tissierellales",1,"Family_XI",1,"Peptoniphilus",0.729821122262715
"Bin146",1.3621231123736e-05,"70fc513ea0fb6d19a76fe95e1f839421453a4126",0.583464861589426,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcales-Tissierellales","Uncultured_Peptostreptococcales-Tissierellales","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Peptostreptococcales-Tissierellales",1,"Peptostreptococcales-Tissierellales",0.952710298166623,"Uncultured_Peptostreptococcales-Tissierellales",0.583464861589426
"Bin147",1.85542099177291e-05,"3aacecbe2614a9c75f811457c8d6137e9e543fe7",0.624772306002711,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Uncultured_Anaerovoracaceae","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Peptostreptococcales-Tissierellales",1,"Anaerovoracaceae",0.624772306002711,"Uncultured_Anaerovoracaceae",0.624772306002711
"Bin148",0.000110738265442486,"25be3f29bc64129b1ab4416b6c26ce4c4c1fa9f7",0.580601590867316,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Romboutsia","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Peptostreptococcales-Tissierellales",1,"Peptostreptococcaceae",1,"Romboutsia",0.580601590867316
"Bin149",0.000541775834321575,"13d35885ec9f29ef4e0172e760f8bfb873a104ba",0.799490243097982,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Fusibacteraceae","Fusibacter","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Peptostreptococcales-Tissierellales",1,"Fusibacteraceae",0.799490243097982,"Fusibacter",0.799490243097982
"Bin150",3.18273466870055e-05,"58be19154df4f13f241ec1b0484a51d224191084",0.475873222313245,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Vallitalea","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Lachnospirales",1,"Lachnospiraceae",0.914211178416804,"Vallitalea",0.475873222313245
"Bin151",0.000244312679150777,"4dfffa338ef7efedb185f16d1a827b1d9804046a",0.888447426952664,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Epulopiscium","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Lachnospirales",1,"Lachnospiraceae",1,"Epulopiscium",0.888447426952664
"Bin152",3.96815318976026e-06,"2c00134b4240625333c986eebfb229edcc541784",0.6,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_UCG-007","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Lachnospirales",1,"Lachnospiraceae",1,"Lachnospiraceae_UCG-007",0.6
"Bin153",1.08654009201293e-05,"b0fc6374d5b567145b045ee93d687a5118d3f6ff",0.533853310391497,"Bacteria","Firmicutes","Dethiobacteria","Dethiobacterales","Dethiobacteraceae","Uncultured_Dethiobacteraceae","Bacteria",1,"Firmicutes",0.838379079816492,"Dethiobacteria",0.533853310391497,"Dethiobacterales",0.533853310391497,"Dethiobacteraceae",0.533853310391497,"Uncultured_Dethiobacteraceae",0.533853310391497
"Bin154",0.00121934133644928,"775e1d7efa61f5c12974629481c116defd69a9dc",0.956789843572019,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Propionigenium","Bacteria",1,"Fusobacteriota",1,"Fusobacteriia",1,"Fusobacteriales",1,"Fusobacteriaceae",0.976756029403455,"Propionigenium",0.956789843572019
"Bin155",0.0117314358616555,"493634c4e5259a9999b24bd96693fee533ece0f1",0.999787237775562,"Bacteria","Deinococcota","Deinococci","Deinococcales","Trueperaceae","Truepera","Bacteria",1,"Deinococcota",1,"Deinococci",1,"Deinococcales",1,"Trueperaceae",0.999787237775562,"Truepera",0.999787237775562
"Bin156",4.05392461328694e-05,"aca0cb124fa90b08009c0634febf602a306629b0",0.985154110895871,"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Uncultured_Fibrobacteraceae","Bacteria",1,"Fibrobacterota",1,"Fibrobacteria",1,"Fibrobacterales",1,"Fibrobacteraceae",1,"Uncultured_Fibrobacteraceae",0.985154110895871
"Bin157",8.47709409512684e-05,"33baac37a61593431858798ddd072eaa54d6c533",0.642451703946258,"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","TG3","TG3","Bacteria",1,"Fibrobacterota",1,"Fibrobacteria",0.841628797008736,"Fibrobacterales",0.841628797008736,"TG3",0.642451703946258,"TG3",0.642451703946258
"Bin158",0.000195837125728557,"866e9ec8ca621c02aad5e82bdca6cfef137ffe82",0.884899104586769,"Bacteria","Dependentiae","Babeliae","Babeliales","Babeliales","Babeliales","Bacteria",1,"Dependentiae",1,"Babeliae",1,"Babeliales",1,"Babeliales",0.884899104586769,"Babeliales",0.884899104586769
"Bin159",0.000233390909937552,"79bdc29935522b2f952c767a5a64767182af7cbf",0.657887399324208,"Bacteria","Dependentiae","Babeliae","Babeliales","Babeliaceae","Babeliaceae","Bacteria",1,"Dependentiae",1,"Babeliae",1,"Babeliales",1,"Babeliaceae",0.657887399324208,"Babeliaceae",0.657887399324208
"Bin160",0.000838487709950994,"866257d436dda3af8875f49c033fd741b8f12903",0.948304743929361,"Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae","Uncultured_Leptospiraceae","Bacteria",1,"Spirochaetota",1,"Leptospirae",1,"Leptospirales",1,"Leptospiraceae",1,"Uncultured_Leptospiraceae",0.948304743929361
"Bin161",9.34160295603157e-05,"c2a926230929b22b43af6aa149c9d81500f7725b",0.555240562733615,"Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae","RBG-16-49-21","Bacteria",1,"Spirochaetota",1,"Leptospirae",0.555240562733615,"Leptospirales",0.555240562733615,"Leptospiraceae",0.555240562733615,"RBG-16-49-21",0.555240562733615
"Bin162",0.00156406731567377,"6fa48b3dbb933a043a29026b9928e28abd33cba0",0.538489091440775,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta_2","Bacteria",1,"Spirochaetota",1,"Spirochaetia",0.951854088295379,"Spirochaetales",0.951854088295379,"Spirochaetaceae",0.951854088295379,"Spirochaeta_2",0.538489091440775
"Bin163",0.00267646721395692,"18264e2b30bd2353f020789d323d28680d9434b7",0.87109528284335,"Bacteria","Dadabacteria","Dadabacteriia","Dadabacteriales","Dadabacteriales","Dadabacteriales","Bacteria",1,"Dadabacteria",0.87109528284335,"Dadabacteriia",0.87109528284335,"Dadabacteriales",0.87109528284335,"Dadabacteriales",0.87109528284335,"Dadabacteriales",0.87109528284335
"Bin164",0.000168142366210051,"3051de5ca2f91edac76f887e4661c24335d2d622",0.943341066881684,"Bacteria","Margulisbacteria","Margulisbacteria","Margulisbacteria","Margulisbacteria","Margulisbacteria","Bacteria",1,"Margulisbacteria",0.943341066881684,"Margulisbacteria",0.943341066881684,"Margulisbacteria",0.943341066881684,"Margulisbacteria",0.943341066881684,"Margulisbacteria",0.943341066881684
"Bin165",0.000136953265618023,"744d9ac6901dd45b9e59c7f64842bde20c5d36d9",0.784987709274081,"Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","Melioribacteraceae","IheB3-7","Bacteria",1,"Bacteroidota",1,"Ignavibacteria",1,"Ignavibacteriales",1,"Melioribacteraceae",0.946967296045206,"IheB3-7",0.784987709274081
"Bin166",0.00131729566542213,"f34037116773cddbf9ddcdf6170af2d693305b4f",0.710394002283185,"Bacteria","Bacteroidota","Chlorobia","Chlorobiales","Chlorobiaceae","Prosthecochloris","Bacteria",1,"Bacteroidota",1,"Chlorobia",0.710394002283185,"Chlorobiales",0.710394002283185,"Chlorobiaceae",0.710394002283185,"Prosthecochloris",0.710394002283185
"Bin167",0.00312424830420257,"b39a4647c096737f0844d64854725b57b168ff1d",0.9979534769486,"Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rhodothermaceae","Uncultured_Rhodothermaceae","Bacteria",1,"Bacteroidota",1,"Rhodothermia",1,"Rhodothermales",1,"Rhodothermaceae",1,"Uncultured_Rhodothermaceae",0.9979534769486
"Bin168",0.000563928169532647,"9306613f246b1e42570bcf8ca122618c7f5d6489",0.93874183159915,"Bacteria","Bacteroidota","Rhodothermia","Balneolales","Balneolaceae","Balneola","Bacteria",1,"Bacteroidota",1,"Rhodothermia",1,"Balneolales",1,"Balneolaceae",1,"Balneola",0.93874183159915
"Bin169",5.91464827807583e-06,"048d99cd4e0078ad7a43590a0e73b7b1f8d51be4",0.848818457969535,"Bacteria","Bacteroidota","Rhodothermia","Balneolales","Balneolaceae","Balneolaceae","Bacteria",1,"Bacteroidota",1,"Rhodothermia",1,"Balneolales",1,"Balneolaceae",1,"Balneolaceae",0.848818457969535
"Bin170",6.46672406014755e-05,"41e2daf79874a844b322345b907aadb1557ddba4",0.563850322835834,"Bacteria","Fibrobacterota","Chitinivibrionia","uncultured","uncultured","Uncultured_Chitinivibrionia","Bacteria",1,"Fibrobacterota",0.563850322835834,"Chitinivibrionia",0.563850322835834,"uncultured",0.563850322835834,"uncultured",0.563850322835834,"Uncultured_Chitinivibrionia",0.563850322835834
"Bin171",7.09015612531934e-05,"fb61c600d6ed357d8c7b95778d01ed5862d5df90",0.884975766493721,"Bacteria","Calditrichota","Calditrichia","Calditrichales","Calditrichaceae","Calditrichaceae","Bacteria",1,"Calditrichota",1,"Calditrichia",1,"Calditrichales",1,"Calditrichaceae",1,"Calditrichaceae",0.884975766493721
"Bin172",0.000269379484076579,"c81da0e704e6b564d986db9ba21789bc4741997e",0.85469129532323,"Bacteria","Calditrichota","Calditrichia","Calditrichales","Calditrichaceae","Calorithrix","Bacteria",1,"Calditrichota",0.870676469832145,"Calditrichia",0.870676469832145,"Calditrichales",0.870676469832145,"Calditrichaceae",0.870676469832145,"Calorithrix",0.85469129532323
"Bin173",0.0119805909350923,"d4353932c5437993f4f16f5aa7685c6457f50854",0.999749260705169,"Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","Bacteria",1,"Myxococcota",1,"Myxococcia",1,"Myxococcales",1,"Myxococcaceae",1,"P3OB-42",0.999749260705169
"Bin174",0.00533640819150904,"017b946c00dc4c943759b36e5e8ebeca29413f30",0.515003555492483,"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Bacteria",1,"Myxococcota",1,"Polyangia",1,"Haliangiales",0.515003555492483,"Haliangiaceae",0.515003555492483,"Haliangium",0.515003555492483
"Bin175",0.000979779787137932,"e862cc92f095b209c3cd47593dde78251ba2006c",0.514482406014331,"Bacteria","Myxococcota","Polyangia","Blfdi19","Blfdi19","Blfdi19","Bacteria",1,"Myxococcota",1,"Polyangia",1,"Blfdi19",0.514482406014331,"Blfdi19",0.514482406014331,"Blfdi19",0.514482406014331
"Bin176",0.0141408126420196,"686d0eae48746388b84891eec5595f43ec5c8ce3",0.946510130936132,"Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","Uncultured_Sandaracinaceae","Bacteria",1,"Myxococcota",1,"Polyangia",1,"Polyangiales",0.996040916471838,"Sandaracinaceae",0.996040916471838,"Uncultured_Sandaracinaceae",0.946510130936132
"Bin177",2.4867201986177e-05,"851ac61d7b99190034742dfeb9c17bb4d4f2c28c",0.7930569654765,"Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Pajaroellobacter","Bacteria",1,"Myxococcota",1,"Polyangia",1,"Polyangiales",0.925353384674313,"Polyangiaceae",0.7930569654765,"Pajaroellobacter",0.7930569654765
"Bin178",0.00204243380685483,"663d78f67f92c863738897c06db01d9dbed76d44",0.505691173296363,"Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41","Bacteria",1,"Myxococcota",1,"Polyangia",1,"Polyangiales",0.985805697657459,"BIrii41",0.505691173296363,"BIrii41",0.505691173296363
"Bin179",0.0184151263069155,"2981eaed541f0b8799826565ef1364d6e15b4e8b",0.547310480145413,"Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","Bacteria",1,"NB1-j",0.547310480145413,"NB1-j",0.547310480145413,"NB1-j",0.547310480145413,"NB1-j",0.547310480145413,"NB1-j",0.547310480145413
"Bin180",0.0038068820357437,"4391828bc0e37e06ad4b4752c33e6963557e475a",0.853946020257316,"Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","Bacteria",1,"Bdellovibrionota",1,"Bdellovibrionia",0.853946020257316,"Bdellovibrionales",0.853946020257316,"Bdellovibrionaceae",0.853946020257316,"Bdellovibrio",0.853946020257316
"Bin181",0.00272846423467567,"1e8c014db4c4b764873d0df30da643025c5abf1f",0.795616087591385,"Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter","Bacteria",1,"Bdellovibrionota",1,"Bdellovibrionia",1,"Bacteriovoracales",1,"Bacteriovoracaceae",1,"Peredibacter",0.795616087591385
"Bin182",0.000124197428831897,"488b056eb500c2ff75954418792740426f4ec31f",0.8774045195989,"Bacteria","Bdellovibrionota","Oligoflexia","Silvanigrellales","Silvanigrellaceae","Uncultured_Silvanigrellaceae","Bacteria",1,"Bdellovibrionota",1,"Oligoflexia",1,"Silvanigrellales",1,"Silvanigrellaceae",1,"Uncultured_Silvanigrellaceae",0.8774045195989
"Bin183",0.0021340342431297,"08549e6ce6eb6bbf02beb7ecfaa6c00354c8ca38",0.810616235506652,"Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Oligoflexaceae","Uncultured_Oligoflexaceae","Bacteria",1,"Bdellovibrionota",1,"Oligoflexia",1,"Oligoflexales",0.999487483329305,"Oligoflexaceae",0.999487483329305,"Uncultured_Oligoflexaceae",0.810616235506652
"Bin184",0.000238556765411462,"b96dc1ba93b093f89a84b60be44687920b357a06",0.858543910474991,"Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485","Bacteria",1,"Sva0485",0.858543910474991,"Sva0485",0.858543910474991,"Sva0485",0.858543910474991,"Sva0485",0.858543910474991,"Sva0485",0.858543910474991
"Bin185",0.000297591657545767,"349fdf81a8b1b640e478958fadb722de4ad00d38",0.54060327700306,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans","Bacteria",1,"Desulfobacterota",0.861067462285435,"Desulfobacteria",0.54060327700306,"Desulfatiglandales",0.54060327700306,"Desulfatiglandaceae",0.54060327700306,"Desulfatiglans",0.54060327700306
"Bin186",0.000573298584500727,"ab4c15f4c3d01431a6b884d01e0a058e846e2905",0.748124879515463,"Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","Uncultured_Desulfobacterota","Bacteria",1,"Desulfobacterota",0.748124879515463,"uncultured",0.748124879515463,"uncultured",0.748124879515463,"uncultured",0.748124879515463,"Uncultured_Desulfobacterota",0.748124879515463
"Bin187",0.000828453399612073,"097551c57b51914cece922cf0cb0da765974f4be",0.979222964755529,"Bacteria","WPS-2","WPS-2","WPS-2","WPS-2","WPS-2","Bacteria",1,"WPS-2",0.979222964755529,"WPS-2",0.979222964755529,"WPS-2",0.979222964755529,"WPS-2",0.979222964755529,"WPS-2",0.979222964755529
"Bin188",0.00225544457465202,"70d37cae1229641adc683658217c68c4fd2f0af2",0.96505072594783,"Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","Bacteria",1,"Nitrospirota",0.989869110535042,"Nitrospiria",0.96505072594783,"Nitrospirales",0.96505072594783,"Nitrospiraceae",0.96505072594783,"Nitrospira",0.96505072594783
"Bin189",0.000455925052228338,"37ab84ec3be049904d8d173b0a752ccf53aeee64",0.986426748372236,"Bacteria","Desulfobacterota","Desulfarculia","Desulfarculales","Desulfarculaceae","Desulfocarbo","Bacteria",1,"Desulfobacterota",1,"Desulfarculia",1,"Desulfarculales",1,"Desulfarculaceae",1,"Desulfocarbo",0.986426748372236
"Bin190",2.69958751012933e-05,"2353bd13a746cc59a739f29b22679e2ca5c8b39d",0.366162397428936,"Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadales","Desulfuromonadaceae","Desulfuromonadaceae","Bacteria",1,"Desulfobacterota",1,"Desulfuromonadia",1,"Desulfuromonadales",1,"Geopsychrobacteraceae",0.392875018013432,"Desulfuromonadaceae",0.366162397428936
"Bin191",0.00144305624940526,"01434eb96cc34655c415175fc02022ca02358a7f",0.978603188636876,"Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae","Entotheonellaceae","Bacteria",1,"Entotheonellaeota",1,"Entotheonellia",1,"Entotheonellales",1,"Entotheonellaceae",1,"Entotheonellaceae",0.978603188636876
"Bin192",0.000484740265444763,"a72de16f621e0554b6c8e89d96c38d577a419ef8",0.536809604420929,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Desulfosarcina","Bacteria",1,"Desulfobacterota",1,"Desulfobacteria",1,"Desulfobacterales",1,"Desulfosarcinaceae",1,"Desulfosarcina",0.536809604420929
"Bin193",0.00111762136405829,"6d24754960daae169833cffdd6e0abbbc4f5f248",0.854681324756234,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Sva0081_sediment_group","Bacteria",1,"Desulfobacterota",1,"Desulfobacteria",1,"Desulfobacterales",1,"Desulfosarcinaceae",1,"Sva0081_sediment_group",0.854681324756234
"Bin194",0.000513433864346214,"552c902cec85aefb2d720dbdba18c83c6e6dcac5",0.948187750122589,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Uncultured_Desulfosarcinaceae","Bacteria",1,"Desulfobacterota",1,"Desulfobacteria",1,"Desulfobacterales",1,"Desulfosarcinaceae",0.955435536027549,"Uncultured_Desulfosarcinaceae",0.948187750122589
"Bin195",0.000255307319192514,"12b9cfaf8582f117367bcf7ac759da5bf318943d",0.865787050531889,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfobacteraceae","Desulfobacter","Bacteria",1,"Desulfobacterota",1,"Desulfobacteria",1,"Desulfobacterales",1,"Desulfobacteraceae",1,"Desulfobacter",0.865787050531889
"Bin196",3.05228048762517e-05,"b0ced226c8fd1edf14954a3cfcbd1de4d608e529",0.867832420092323,"Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","Uncultured_Desulfobulbaceae","Bacteria",1,"Desulfobacterota",1,"Desulfobulbia",1,"Desulfobulbales",1,"Desulfobulbaceae",0.867832420092323,"Uncultured_Desulfobulbaceae",0.867832420092323
"Bin197",6.18924668222597e-05,"4ae7780060af035551a016ec680b9b8331a718cc",0.907207356116701,"Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","Desulfobulbus","Bacteria",1,"Desulfobacterota",1,"Desulfobulbia",1,"Desulfobulbales",1,"Desulfobulbaceae",1,"Desulfobulbus",0.907207356116701
"Bin198",0.00212531965247096,"47b06629f5ae9c284d38e0f035532d3afb23370f",0.714599830266513,"Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","Uncultured_Desulfocapsaceae","Bacteria",1,"Desulfobacterota",1,"Desulfobulbia",1,"Desulfobulbales",1,"Desulfocapsaceae",1,"Uncultured_Desulfocapsaceae",0.714599830266513
"Bin199",0.00200329400950062,"0bb610b5983d9efd996b9e416af728434a9ea10e",0.655483499041075,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Bacteria",1,"Desulfobacterota",1,"Desulfovibrionia",1,"Desulfovibrionales",1,"Desulfovibrionaceae",1,"Desulfovibrio",0.655483499041075
"Bin200",0.000399016113596573,"4ee176d13811592f58f6aebaa0a799ebe305d9a5",0.998108360969258,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobiaceae","Bacteria",1,"Bacteroidota",1,"Bacteroidia",1,"Sphingobacteriales",0.998108360969258,"Lentimicrobiaceae",0.998108360969258,"Lentimicrobiaceae",0.998108360969258
"Bin201",4.29634486843079e-06,"f7f59665e52d440de17c44713a482f61b21bbb49",0.80839722185385,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","AKYH767","Bacteria",1,"Bacteroidota",1,"Bacteroidia",1,"Sphingobacteriales",1,"AKYH767",0.80839722185385,"AKYH767",0.80839722185385
"Bin202",0.000347764129760202,"1a82e5612e94dd6e818ff460f2aff5664a82b5c0",0.515925987254768,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","Labilibacter","Bacteria",1,"Bacteroidota",1,"Bacteroidia",1,"Bacteroidales",1,"Marinilabiliaceae",0.813351493034719,"Labilibacter",0.515925987254768
"Bin203",4.08519890874351e-06,"176d17968724d5b0188847a79adf5d90a5fa7a26",0.815236792323942,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella","Bacteria",1,"Bacteroidota",1,"Bacteroidia",1,"Bacteroidales",1,"Rikenellaceae",1,"Rikenella",0.815236792323942
"Bin204",8.69824132856231e-06,"0005c3924339e42e30eae2f36335f0d146d954a2",0.821163206648929,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","Bacteria",1,"Bacteroidota",1,"Bacteroidia",1,"Bacteroidales",1,"Muribaculaceae",0.821163206648929,"Muribaculaceae",0.821163206648929
"Bin205",0.000170046310649326,"459898393d0fd5536945da55fe0920fd8a6be241",0.980100264060572,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteria",1,"Bacteroidota",1,"Bacteroidia",1,"Bacteroidales",1,"Bacteroidaceae",0.980100264060572,"Bacteroides",0.980100264060572
"Bin206",0.000848204154486321,"9e2251a6dee36e2e97739f0e31f2511cd1af629b",0.48541227519449,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Draconibacterium","Bacteria",1,"Bacteroidota",1,"Bacteroidia",1,"Bacteroidales",1,"Prolixibacteraceae",0.872816042444679,"Draconibacterium",0.48541227519449
"Bin207",0.000411245940950527,"0c53fef39f698dd2c184805e22e7dacf48c1fab3",0.646158777653903,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2","Bacteria",1,"Bacteroidota",1,"Bacteroidia",1,"Bacteroidales",0.743546874234174,"Bacteroidetes_BD2-2",0.646158777653903,"Bacteroidetes_BD2-2",0.646158777653903
"Bin208",0.000411458808455947,"01f2066845badc72f12be254f2c69de2db5f5ae2",0.844592497051417,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Crocinitomix","Bacteria",1,"Bacteroidota",1,"Bacteroidia",1,"Flavobacteriales",1,"Crocinitomicaceae",1,"Crocinitomix",0.844592497051417
"Bin209",0.00273872827158867,"c1036006e1b52d7a69620775328c1823463961a2",0.595774043318038,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","Uncultured_Cryomorphaceae","Bacteria",1,"Bacteroidota",1,"Bacteroidia",1,"Flavobacteriales",1,"Cryomorphaceae",0.930586764148896,"Uncultured_Cryomorphaceae",0.595774043318038
"Bin210",0.00112970422859575,"37cb180258153bfb178390afffcb76d3d053d5b7",0.578566317589243,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group","Bacteria",1,"Bacteroidota",1,"Bacteroidia",1,"Flavobacteriales",1,"NS9_marine_group",0.578566317589243,"NS9_marine_group",0.578566317589243
"Bin211",2.91518862051355e-05,"a1655fb866e8cbf75ea7060827266cc4c710e85e",0.716050287276585,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5_marine_group","Bacteria",1,"Bacteroidota",1,"Bacteroidia",1,"Flavobacteriales",1,"Flavobacteriaceae",1,"NS5_marine_group",0.716050287276585
"Bin212",0.000447978919486754,"b913aaaf6887b2a5df74cac0728c32f04ca0af67",0.973434255823905,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Ochrovirga","Bacteria",1,"Bacteroidota",1,"Bacteroidia",1,"Flavobacteriales",1,"Flavobacteriaceae",1,"Ochrovirga",0.973434255823905
"Bin213",0.000580744915915704,"e066cd4c8afd332bd27b8b196e4f827d63a53aab",0.997007552003566,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Actibacter","Bacteria",1,"Bacteroidota",1,"Bacteroidia",1,"Flavobacteriales",1,"Flavobacteriaceae",1,"Actibacter",0.997007552003566
